Radius_[microns],slice_1,slice_2,slice_3,slice_4,slice_5,slice_6,slice_7,slice_8,slice_9,slice_10,slice_11,slice_12,slice_13,slice_14,slice_15,slice_16,slice_17,slice_18,slice_19,slice_20,slice_21,slice_22,slice_23,slice_24,slice_25,slice_26,slice_27,slice_28,slice_29,slice_30,slice_31,slice_32,slice_33,slice_34,slice_35,slice_36,slice_37,slice_38,slice_39,slice_40,slice_41,slice_42,slice_43,slice_44,slice_45,slice_46,slice_47,slice_48,slice_49,slice_50,slice_51,slice_52,slice_53,slice_54,slice_55,slice_56,slice_57,slice_58,slice_59,slice_60,slice_61,slice_62,slice_63,slice_64,slice_65,slice_66,slice_67,slice_68,slice_69,slice_70,slice_71,slice_72,slice_73,slice_74,slice_75,slice_76,slice_77,slice_78,slice_79,slice_80,slice_81,slice_82,slice_83,slice_84,slice_85,slice_86,slice_87,slice_88,slice_89,slice_90,slice_91,slice_92,slice_93,slice_94,slice_95,slice_96,slice_97,slice_98,slice_99,slice_100,slice_101,slice_102,slice_103,slice_104,slice_105,slice_106,slice_107,slice_108,slice_109,slice_110,slice_111,slice_112,slice_113,slice_114,slice_115,slice_116,slice_117,slice_118,slice_119,slice_120,slice_121,slice_122,slice_123,slice_124,slice_125,slice_126,slice_127,slice_128,slice_129,slice_130,slice_131,slice_132,slice_133,slice_134,slice_135,slice_136,slice_137,slice_138,slice_139,slice_140,slice_141
1355.158,11.66975,10.84568,11.34877,10.88889,10.6142,11.00926,11.44444,10.91975,10.51852,11.27778,11.01543,10.91667,11.39198,10.94136,11.1358,11.69753,11.4537,12.37346,12.16049,14.01543,14.70988,16.44136,17.0648,18.3395,19.071,19.9475,19.7253,21.1852,22.5525,21.5802,23.3765,22.966,21.9907,22.9043,22.716,22.7963,22.2809,22.0864,21.3735,21.8673,19.8086,20.5957,18.8519,19.6481,19.1852,19.3025,19.8025,19,19.3673,18.8673,19.463,20.2994,19.5741,19.3765,19.2562,19.0031,19.3179,19.9846,18.8272,19.9414,20.0123,20.5895,20.3704,20.7593,20.1698,21.7778,20.6883,21.6327,21.5494,20.1852,20.6883,21.1512,21.0926,20.4444,20.0309,19.9383,20.6111,21.4383,21.1944,21.2284,20.7006,20.679,20.7315,21.5093,20.8148,20.5741,19.2593,19.7654,21.0154,20.1481,20.5278,21.5463,20.179,20.3642,20.8858,21.5123,20.6512,20.8827,20.2438,20.1944,20.6636,20.9722,20.9228,20.3704,20.1451,21.2191,21.6358,20.7778,20.6327,19.6019,20.784,21.4506,20.4383,19.4784,20.6883,19.9907,21.2809,20.0185,18.4383,20.1451,19.0772,19.2006,19.8241,20.5772,19.7809,19.5679,20.0154,20.3765,20.1944,18.4105,20.108,20.2253,20.537,20.392,20.8889,20.6049,19.9599,19.7284,20.0802,19.1389,19.9475
1381.729,11.69231,10.87179,11.35897,10.95513,10.60256,10.99359,11.53526,10.87821,10.5,11.28846,11.05769,11.04808,11.38461,10.88461,11.09936,11.69231,11.38141,12.39744,12.16987,13.94231,14.69872,16.30449,16.9872,18.2468,18.9808,19.9968,19.7372,21.2692,22.5609,21.625,23.4679,23.0641,22.1186,23.2083,23.0769,23.1795,22.7404,22.5353,21.8301,22.2564,20.3237,20.9872,19.2436,19.8526,19.3814,19.5929,20,19.1891,19.5353,19.0288,19.6955,20.4199,19.6667,19.5032,19.3622,19.1827,19.5962,20.0833,18.8429,20.1058,20.1859,20.8013,20.5513,20.9551,20.2821,21.8462,20.8141,21.6859,21.625,20.2853,20.8109,21.1635,21.0897,20.5641,20.109,19.9679,20.7821,21.516,21.2179,21.1122,20.7724,20.6058,20.8045,21.5385,20.8173,20.5994,19.3654,19.7468,20.9006,20.2692,20.6122,21.391,20.1731,20.4103,20.984,21.5449,20.6923,20.891,20.2853,20.3333,20.7147,21.0929,20.9038,20.3526,20.2147,21.1699,21.6891,20.8782,20.7468,19.6378,20.8109,21.3333,20.5032,19.4391,20.7821,19.9904,21.4872,20.0288,18.3974,20.0897,19.0737,19.1987,19.8205,20.5641,19.8654,19.5673,20.0897,20.3013,20.3333,18.4038,20.0769,20.2853,20.6282,20.3942,20.8526,20.5609,20.0833,19.7212,20.1122,19.0769,20.0032
1408.301,11.67529,10.81322,11.3477,10.89655,10.6092,10.92241,11.43391,10.9023,10.48851,11.2931,11.04598,10.94828,11.32184,10.83908,11.12356,11.63506,11.42816,12.35632,12.1092,13.93103,14.58333,16.34483,16.9799,18.1897,18.9943,19.9224,19.7155,21.1494,22.546,21.7126,23.4339,23.1092,22.227,23.3563,23.1983,23.3707,22.9368,22.8103,22.0489,22.4943,20.4856,21.204,19.4052,20.1063,19.6092,19.7471,20.1322,19.2557,19.681,19.0891,19.8592,20.6264,19.8247,19.5776,19.3966,19.204,19.6322,20.1351,18.9253,20.1006,20.2241,20.7931,20.5661,21.0776,20.4052,21.9224,20.8851,21.773,21.819,20.3276,20.8218,21.2672,21.2155,20.5805,20.1695,20.0891,20.75,21.6379,21.2759,21.2989,20.8218,20.6667,20.75,21.5259,20.8793,20.75,19.3075,19.8046,20.9799,20.2414,20.6466,21.6034,20.2299,20.4167,20.9511,21.5316,20.7356,20.9943,20.25,20.2586,20.7931,21.046,20.9971,20.4167,20.158,21.3534,21.6379,20.9167,20.7874,19.704,20.8276,21.4914,20.5345,19.4052,20.8477,20.0603,21.4109,20.0144,18.4483,20.2414,19.1379,19.2902,19.8103,20.6782,19.8621,19.5086,20.1034,20.3649,20.2213,18.5345,20.0603,20.1609,20.5776,20.2989,20.9454,20.5345,20.0891,19.7328,20.1207,19.0517,20.0172
1434.873,11.75937,10.79375,11.33125,10.89375,10.64375,10.99687,11.43437,10.925,10.48438,11.2625,10.95938,11.03438,11.35,10.86875,11.12813,11.60938,11.45312,12.45625,12.05937,13.90625,14.70312,16.275,16.925,18.2906,18.8469,19.9344,19.8406,21.0656,22.5281,21.7,23.4312,23.0938,22.3406,23.2687,23.2188,23.3375,22.925,22.8469,22.1094,22.4281,20.4906,21.1531,19.3563,19.9625,19.4906,19.6125,20.0812,19.2406,19.6156,19.1094,19.7781,20.6,19.7812,19.5562,19.3844,19.0812,19.5156,20.1531,18.9562,20.1594,20.3469,20.7344,20.6094,21.0344,20.3844,21.9094,20.9,21.7281,21.6375,20.3781,20.8531,21.2375,21.2437,20.6313,20.1875,20.0156,20.7437,21.5375,21.3312,21.1875,20.7687,20.6437,20.7188,21.5781,20.8875,20.6187,19.3094,19.8813,20.9875,20.3687,20.6719,21.6562,20.2687,20.3844,21.0281,21.5031,20.7125,20.8219,20.2781,20.3594,20.7406,21.125,20.975,20.4156,20.1625,21.25,21.7,20.8687,20.8031,19.6094,20.8687,21.4219,20.5469,19.5219,20.8937,20.075,21.4,20.125,18.4719,20.1688,19.1187,19.1812,19.925,20.625,19.8344,19.5469,20.1125,20.3469,20.2781,18.4281,20.1,20.1875,20.5906,20.4125,20.8531,20.5719,20.0531,19.7437,20.1437,19.1187,20.0281
1461.444,11.68351,10.73138,11.36968,10.83245,10.58511,11.00266,11.41223,10.86702,10.57181,11.28989,10.93617,10.97606,11.3484,10.89628,11.03457,11.6516,11.44415,12.36968,12.08777,13.84043,14.62766,16.32181,16.9654,18.1569,18.8936,19.8936,19.7261,21.1436,22.4574,21.5824,23.4495,23.1489,22.3564,23.4043,23.2793,23.3989,22.9867,22.8803,22.1436,22.5479,20.508,21.1702,19.3378,20.0718,19.5798,19.6888,20.1489,19.2979,19.625,19.1569,19.8697,20.5878,19.8644,19.6383,19.4388,19.2527,19.5878,20.3298,18.9867,20.0771,20.2846,20.7819,20.6941,21.0559,20.4202,22.0027,20.8883,21.8191,21.6862,20.3138,20.9229,21.3298,21.2394,20.6197,20.2128,20.0426,20.7394,21.5718,21.2686,21.3298,20.9362,20.7154,20.7074,21.5745,21.0213,20.7473,19.2872,19.8803,20.9016,20.3165,20.6516,21.6303,20.2473,20.4495,21,21.5106,20.7314,20.883,20.2739,20.3378,20.8484,21.0532,21.0505,20.367,20.1968,21.2633,21.6197,20.9255,20.8378,19.609,20.9069,21.4043,20.5585,19.5,20.8803,20.016,21.3404,20.0691,18.492,20.1543,19.1277,19.1649,19.8936,20.6144,19.8457,19.5957,20.0771,20.3378,20.1995,18.4867,20.1622,20.2979,20.6729,20.3564,20.9043,20.5878,20.0585,19.7314,20.0452,19.1011,19.9787
1488.016,11.71839,10.79598,11.34195,10.87644,10.6092,10.98276,11.39943,10.8592,10.4569,11.25575,10.99138,10.92241,11.31034,10.81034,11.11782,11.58908,11.39368,12.34483,12.07471,13.84483,14.56322,16.27874,16.8908,18.158,18.9195,19.9914,19.7845,21.1523,22.4282,21.6379,23.4914,23.2759,22.4368,23.3822,23.319,23.4368,22.9109,22.773,21.954,22.3391,20.319,21.0776,19.1092,19.9626,19.4511,19.5345,20.0115,19.1839,19.5374,19.0489,19.7586,20.5144,19.6753,19.4138,19.3851,19.092,19.4971,20.2184,18.9339,20.0603,20.2874,20.6466,20.5546,20.9167,20.2615,21.8621,20.8563,21.7931,21.6466,20.296,20.9397,21.227,21.181,20.5144,20.0977,19.9684,20.75,21.5172,21.3448,21.3132,20.8621,20.6379,20.7902,21.569,20.8707,20.6983,19.273,19.7845,21.0086,20.2529,20.6322,21.5086,20.2816,20.3621,20.931,21.4885,20.7184,20.8506,20.2672,20.2902,20.7672,21.1006,21.0115,20.3621,20.1782,21.3534,21.6236,20.9052,20.7874,19.5862,20.8362,21.4799,20.5316,19.4569,20.8391,20.0661,21.4023,20.0603,18.5287,20.1437,19.1121,19.1379,19.8879,20.658,19.8075,19.5316,20.1236,20.3046,20.3333,18.5517,20.0862,20.2557,20.6494,20.4253,20.9224,20.6466,20.1264,19.7644,20.1609,19.0891,20.1121
1514.588,11.66854,10.83989,11.33708,10.91292,10.58427,10.95506,11.41854,10.86517,10.52247,11.25,10.98315,10.97753,11.34831,10.80899,11.14045,11.64607,11.42697,12.32303,12.03371,13.8118,14.53933,16.28652,16.9579,18.132,18.8567,19.9017,19.7725,21.0646,22.4775,21.6713,23.6433,23.2949,22.4129,23.4017,23.4298,23.3399,22.823,22.4888,21.9326,22.2556,20.1938,20.9213,19.0815,19.7669,19.3034,19.3961,19.8371,19.1236,19.4607,19.0084,19.632,20.3792,19.5787,19.3483,19.25,19.0927,19.427,20.0843,18.8343,19.9354,20.0787,20.618,20.4831,20.8174,20.2247,21.7753,20.8258,21.618,21.5983,20.2416,20.6742,21.2247,21.1433,20.4719,20.0478,20.0028,20.7107,21.4916,21.1433,21.1124,20.8034,20.6461,20.7556,21.5787,20.8146,20.7584,19.3006,19.8596,21.0056,20.2837,20.6011,21.573,20.1545,20.3736,20.9719,21.5056,20.6545,20.8567,20.2303,20.3399,20.8006,21.0337,20.9579,20.382,20.1826,21.2697,21.6039,20.8371,20.8034,19.5871,20.8455,21.3596,20.5056,19.4916,20.8062,20.1096,21.4579,20.0674,18.5281,20.1039,19.1264,19.2247,19.8567,20.6882,19.868,19.5702,20.1994,20.3511,20.2612,18.5,20.0478,20.3174,20.6348,20.3764,20.9691,20.5899,20.1264,19.7669,20.0983,19.0758,20.0225
1541.16,11.62088,10.78297,11.32967,10.89011,10.61539,10.9478,11.42308,10.88187,10.54945,11.26648,10.99451,11.0467,11.39011,10.8544,11.15659,11.6511,11.36539,12.31319,12.12088,13.83517,14.60989,16.29945,16.9533,18.2115,19.033,19.9753,19.8132,21.1621,22.5165,21.6401,23.5907,23.3489,22.4725,23.3901,23.3297,23.261,22.6319,22.3352,21.7225,22.0192,19.9698,20.6923,18.8379,19.5907,19.0824,19.2115,19.7198,18.9615,19.3242,18.7912,19.4038,20.2747,19.5082,19.283,19.1786,18.9396,19.272,19.9231,18.761,19.8159,19.956,20.4808,20.4451,20.783,20.1264,21.7665,20.6401,21.5714,21.4286,20.1868,20.6951,21.0385,21.0357,20.4176,19.9808,19.9478,20.5412,21.3462,21.1374,21.1264,20.8462,20.6209,20.6896,21.467,20.7363,20.6648,19.2473,19.6703,20.8709,20.2088,20.4835,21.5989,20.1648,20.4478,20.9148,21.456,20.7445,20.8626,20.1813,20.294,20.7198,21.0082,20.9835,20.2802,20.1236,21.2912,21.6538,20.8132,20.7775,19.6374,20.7994,21.4231,20.478,19.4066,20.7418,19.9973,21.3846,20.1291,18.4231,20.0907,18.9973,19.2445,19.8489,20.6703,19.9066,19.6016,20.1456,20.3736,20.1291,18.4011,20.1154,20.2582,20.6676,20.3544,20.9368,20.6154,20.1511,19.728,20.0577,19.0247,19.9643
1567.731,11.64402,10.82337,11.29891,10.9212,10.625,10.97283,11.4212,10.89402,10.47011,11.27717,10.97011,10.9837,11.3125,10.86413,11.15217,11.68207,11.37228,12.36413,12.11957,13.88315,14.69565,16.44565,17.1033,18.3234,19.0598,20.0054,19.8043,21.2772,22.4891,21.7636,23.6766,23.2745,22.4511,23.3152,23.0299,23.0109,22.4212,22.1005,21.3261,21.6467,19.7201,20.394,18.6467,19.2582,18.8804,19.0897,19.4837,18.75,19.0625,18.606,19.3043,20.0272,19.3071,19.0516,18.913,18.7147,19.0924,19.7283,18.5652,19.6277,19.8886,20.3179,20.1902,20.5652,20.0082,21.5679,20.4918,21.4592,21.3342,20.0625,20.5516,20.9457,21.019,20.3098,19.7989,19.8859,20.4375,21.3288,21.1467,21.0272,20.4891,20.5679,20.5761,21.4185,20.6875,20.538,19.1522,19.6685,20.8424,20.1984,20.4973,21.4402,20.0571,20.2446,20.8315,21.3614,20.5897,20.7364,20.2717,20.1875,20.6739,20.9728,20.8614,20.3832,20.0598,21.1766,21.5516,20.8641,20.7554,19.5924,20.7636,21.3397,20.3804,19.375,20.7092,19.9891,21.3261,20.0326,18.3859,20.0272,19.0571,19.125,19.8533,20.5217,19.8016,19.5245,20.0924,20.2473,20.2364,18.413,20.0462,20.2826,20.5462,20.3424,20.9158,20.5734,20.0027,19.7418,20.0408,19.0788,19.962
1594.303,11.65306,10.84184,11.28571,10.90816,10.60204,10.98214,11.39031,10.83929,10.47704,11.28061,10.92602,10.9898,11.39286,10.84949,11.10204,11.70408,11.41327,12.2551,12.06378,13.90816,14.7449,16.31633,16.9974,18.2883,18.9898,20.0459,19.8724,21.2474,22.602,21.7934,23.6148,23.3571,22.3852,23.1429,22.8597,22.7423,22.176,22.0179,21.3265,21.4974,19.6429,20.3878,18.5485,19.3342,18.8061,19.0306,19.4031,18.6122,19.0485,18.4949,19.1709,19.9184,19.1556,18.9005,18.8367,18.5791,19.0128,19.6173,18.4719,19.5918,19.7296,20.2066,20.1046,20.5306,19.8878,21.449,20.4592,21.3061,21.1862,20.0204,20.5816,20.7959,20.9235,20.2321,19.8673,19.7883,20.375,21.2372,21.0434,20.926,20.6046,20.4745,20.5765,21.2755,20.6454,20.4617,19.0791,19.6582,20.773,20.0816,20.4872,21.3265,20.0051,20.273,20.7806,21.352,20.551,20.8342,20.1352,20.1709,20.6352,20.9005,20.9082,20.2577,20.0051,21.2781,21.5587,20.7832,20.6224,19.5357,20.8112,21.3597,20.4311,19.375,20.6735,19.9923,21.3316,20.0051,18.352,19.9949,19.0944,19.0893,19.7423,20.6378,19.7959,19.4056,19.9056,20.3112,20.1352,18.3878,20.0816,20.1633,20.6429,20.2985,20.8776,20.5026,20.0893,19.7551,20.0408,19.1454,19.9413
1620.875,11.66753,10.76031,11.34794,10.95876,10.5799,10.93299,11.35052,10.8067,10.50258,11.2268,10.9768,10.97423,11.34536,10.89175,11.0799,11.64175,11.40979,12.32732,12.04381,13.87629,14.60825,16.34278,17.0979,18.3428,19.0412,20.1005,19.9407,21.1881,22.6005,21.7784,23.4845,23.2113,22.2268,22.9278,22.6392,22.5876,21.9691,21.7706,21.1237,21.4253,19.549,20.3119,18.5361,19.2474,18.7062,18.8892,19.366,18.5155,19,18.4304,19.1727,19.8015,19.1082,18.799,18.7345,18.5077,19.0206,19.5902,18.3608,19.4871,19.6753,20.1443,20.0825,20.5,19.8531,21.433,20.3479,21.3557,21.1778,19.8969,20.4536,20.8119,20.9433,20.232,19.8505,19.7552,20.317,21.1907,21.0052,20.9201,20.5412,20.4459,20.4175,21.3918,20.6057,20.4433,19.1134,19.5593,20.7294,20.0464,20.4433,21.3093,20.0206,20.2887,20.8351,21.3015,20.4639,20.6624,20.1495,20.1521,20.6392,20.8737,20.7861,20.2371,20.0696,21.1521,21.4485,20.7938,20.8428,19.5773,20.6959,21.2268,20.4536,19.3428,20.6649,20.0052,21.3196,19.9485,18.3969,20.0309,19.0387,19.1134,19.7758,20.5438,19.8247,19.4562,20.0155,20.268,20.2113,18.3634,20.0696,20.2294,20.5825,20.2655,20.817,20.5412,20.0387,19.7216,20.0155,18.9974,19.9459
1647.446,11.64286,10.81378,11.22704,10.94133,10.52296,10.93622,11.375,10.81888,10.54592,11.21684,10.99745,11.01276,11.34439,10.92347,11.10459,11.6199,11.37245,12.25765,12.01786,13.85714,14.56378,16.32143,17.0128,18.2806,19.0689,20.023,19.7857,21.1173,22.5587,21.6837,23.5128,23.0383,21.9872,22.8367,22.5893,22.4847,22.0026,21.926,21.301,21.6531,19.8189,20.3801,18.6786,19.3903,18.9719,19.1505,19.449,18.5893,19.0026,18.625,19.2423,20.0128,19.1837,18.9974,18.9464,18.6709,19.0714,19.7168,18.477,19.7372,19.7908,20.3699,20.25,20.602,19.9311,21.5714,20.4796,21.3852,21.2959,19.9974,20.551,20.9617,20.8903,20.2653,19.8724,19.8699,20.4541,21.2321,21.0357,21.0434,20.5995,20.6301,20.5689,21.4082,20.75,20.5434,19.199,19.6071,20.9362,20.0969,20.4439,21.3903,20.0918,20.2041,20.8597,21.3342,20.5791,20.7423,20.1378,20.148,20.7245,21.023,20.8929,20.3469,19.9949,21.227,21.5434,20.7806,20.6224,19.5383,20.7679,21.3112,20.5179,19.3393,20.8087,19.9974,21.4541,19.9898,18.4056,20.0867,18.9668,19.148,19.8367,20.6301,19.7934,19.5357,20.0765,20.2474,20.1505,18.3469,20.1097,20.2628,20.5485,20.2934,20.7755,20.4847,20.0383,19.676,19.9821,18.9719,19.9311
1674.018,11.67,10.85,11.3,10.8975,10.59,10.9275,11.4325,10.8125,10.5275,11.255,10.9575,10.8775,11.2925,10.835,11.0375,11.705,11.3525,12.3325,12.025,13.775,14.54,16.2175,17,18.2775,19.1075,20.04,19.875,21.185,22.5575,21.5975,23.405,22.95,22.065,22.92,22.68,22.6325,22.1,22.09,21.42,21.87,20.035,20.615,18.865,19.5425,19.1525,19.295,19.6425,18.8675,19.1575,18.7025,19.405,20.125,19.3575,19.1075,18.9725,18.8075,19.185,19.7325,18.62,19.7275,19.98,20.3975,20.3475,20.7025,20.0075,21.7875,20.665,21.5825,21.5175,20.1575,20.63,21.0225,21.0775,20.365,19.9275,19.8775,20.6075,21.41,21.14,21.1025,20.675,20.66,20.6525,21.3975,20.8175,20.6025,19.1625,19.74,20.8575,20.1425,20.565,21.435,20.1425,20.3775,20.875,21.43,20.725,20.85,20.2,20.2625,20.7775,20.9825,20.93,20.37,20.145,21.2225,21.62,20.905,20.7925,19.6375,20.8,21.3425,20.485,19.365,20.7825,20.0475,21.3775,20.1025,18.44,20.03,19.14,19.215,19.8475,20.6675,19.805,19.6675,20.0775,20.2825,20.2675,18.435,20.0025,20.2225,20.7,20.285,20.875,20.5675,20.1775,19.715,20.145,19.0675,19.9825
1700.59,11.62371,10.80928,11.27835,10.85825,10.60567,10.98196,11.36856,10.81959,10.55412,11.24485,10.9768,10.94845,11.28351,10.80155,11.12629,11.65722,11.35052,12.18299,11.96134,13.78351,14.54124,16.29639,16.9974,18.1933,19.0515,20.0619,19.817,21.1959,22.4716,21.616,23.4253,22.9639,22.0696,22.9381,22.8041,22.8144,22.4072,22.4433,21.7423,22.1881,20.3067,20.9278,19.2216,19.8325,19.4021,19.5619,19.9948,19.049,19.4356,18.9098,19.5825,20.3737,19.6082,19.3067,19.2706,18.9742,19.384,19.9691,18.8299,19.951,20.0876,20.7139,20.5026,20.8067,20.268,21.9665,20.8067,21.8196,21.5799,20.2835,20.8351,21.3093,21.2887,20.4871,20.0825,20.0696,20.683,21.5902,21.2294,21.2371,20.7809,20.6418,20.7474,21.5902,20.8222,20.7732,19.2732,19.8351,21.0103,20.2474,20.616,21.5773,20.2242,20.4278,21.049,21.4974,20.7062,20.8428,20.2964,20.366,20.7887,21.1134,20.9562,20.3943,20.2191,21.3686,21.6186,20.884,20.8814,19.6804,20.9072,21.384,20.5232,19.3943,20.8273,20.0747,21.4691,20.1057,18.4742,20.1495,19.1443,19.2577,19.8454,20.7423,19.884,19.5979,20.1366,20.3247,20.3093,18.4665,20.1289,20.2655,20.6031,20.3686,20.9639,20.5876,20.1263,19.8299,20.1108,19.1263,19.9381
1727.162,11.6412,10.80324,11.34954,10.93287,10.55556,10.99074,11.38426,10.79861,10.49769,11.21296,11.05556,10.91667,11.36574,10.79167,11.11111,11.6713,11.31713,12.26157,11.96296,13.84722,14.57176,16.30093,16.9977,18.338,19.0648,20.1181,19.8727,21.2245,22.5301,21.7315,23.5556,23.1412,22.2153,23.1782,23.0694,23.0926,22.8472,22.7245,22.1597,22.7014,20.7153,21.4306,19.5741,20.3426,19.8449,19.9375,20.4097,19.4491,19.8241,19.3403,19.9977,20.7639,19.956,19.662,19.5324,19.331,19.6921,20.3056,19.1019,20.2847,20.4074,20.875,20.7639,21.2407,20.5324,22.2477,21.0069,22.0324,21.8542,20.5139,21.0486,21.4352,21.412,20.7616,20.2986,20.2199,20.8588,21.7338,21.3472,21.4259,21.0694,20.8472,20.9167,21.7662,21.0347,20.831,19.4491,19.9074,21.1157,20.3657,20.8032,21.7685,20.3356,20.4861,21.0741,21.6875,20.875,20.9676,20.463,20.4074,20.9074,21.1921,21.1921,20.5162,20.2778,21.4329,21.7685,20.9583,20.9838,19.6944,20.9861,21.4699,20.6181,19.4815,20.8727,20.2083,21.4884,20.2454,18.6111,20.2523,19.2222,19.3009,19.9236,20.8032,19.912,19.6273,20.1667,20.4653,20.3056,18.5185,20.2269,20.2639,20.7407,20.4375,20.9468,20.7222,20.0602,19.8426,20.2199,19.0741,20.1088
1753.733,11.5775,10.7525,11.2975,10.89,10.5475,10.955,11.4,10.8775,10.4575,11.2925,10.925,11.025,11.295,10.8175,11.1,11.63,11.2975,12.23,12.03,13.785,14.485,16.2175,17.065,18.34,19.12,20.0875,19.9075,21.26,22.53,21.7825,23.53,23.085,22.1525,23.1325,22.965,23.14,22.825,22.825,22.275,22.8225,20.94,21.61,19.7625,20.4,19.8975,20.0775,20.3125,19.435,19.9425,19.435,20.0375,20.7625,19.9975,19.795,19.64,19.41,19.81,20.4475,19.215,20.34,20.47,20.9025,20.7275,21.25,20.53,22.1275,21.06,21.9975,21.8775,20.545,21.04,21.405,21.3925,20.68,20.2675,20.14,20.7975,21.725,21.4625,21.425,20.965,20.8525,20.915,21.685,21.0025,20.8375,19.465,19.91,21.155,20.3775,20.8125,21.6625,20.375,20.45,21.1125,21.7175,20.885,20.98,20.33,20.4575,20.8875,21.17,21.1175,20.5425,20.1325,21.445,21.725,20.985,20.91,19.735,20.9275,21.4975,20.6475,19.4975,20.855,20.145,21.5675,20.1325,18.5825,20.24,19.1925,19.3325,19.9775,20.755,19.9525,19.6875,20.2725,20.445,20.3475,18.5175,20.13,20.3225,20.795,20.385,21.0375,20.6625,20.18,19.865,20.1475,19.145,20.1325
1780.305,11.56132,10.84198,11.35141,10.90094,10.58019,10.90802,11.42453,10.79481,10.5283,11.21934,11.00708,10.92924,11.25472,10.79245,11.02123,11.58491,11.33491,12.25943,12.05424,13.83019,14.62736,16.23821,17.0755,18.3939,19.1651,20.1816,20.0071,21.2854,22.592,21.7358,23.5189,23.0307,22.0637,23.1627,23.0047,23.1816,22.783,22.9151,22.2901,22.8208,20.8208,21.5283,19.5873,20.3042,19.9127,19.9269,20.3302,19.4552,19.816,19.2783,19.9764,20.7382,19.809,19.625,19.533,19.2877,19.6722,20.3302,18.9976,20.2665,20.3325,20.9198,20.7052,21.1533,20.5118,22.0896,20.9882,21.9693,21.7972,20.4387,21.0684,21.4245,21.4245,20.625,20.3113,20.1557,20.8019,21.6344,21.3726,21.4033,21.059,20.7995,20.8349,21.6415,21.0189,20.6722,19.5165,19.9033,21.066,20.3939,20.7264,21.6274,20.2925,20.4906,21.0495,21.6557,20.816,21.0377,20.3892,20.3726,20.8986,21.2217,21.1439,20.5731,20.3184,21.4198,21.7736,20.9363,20.9245,19.7311,20.934,21.4929,20.6392,19.5708,20.8962,20.2335,21.5778,20.1462,18.5212,20.2028,19.2241,19.3208,19.8443,20.6958,19.9552,19.6415,20.2052,20.3986,20.3113,18.5189,20.191,20.3726,20.75,20.4245,20.9953,20.658,20.1958,19.8042,20.1108,19.1557,20.0991
1806.877,11.57743,10.78761,11.26106,10.79204,10.59292,10.91814,11.39381,10.8385,10.47124,11.17699,10.9646,10.9292,11.26327,10.81637,11.11504,11.58628,11.30531,12.1615,11.91372,13.7323,14.4823,16.27434,17.0265,18.3872,19.1549,20.1549,19.9358,21.1527,22.5243,21.6659,23.458,22.9513,22.0619,23.0553,22.958,23.1416,22.7212,22.7323,22.1128,22.5531,20.6173,21.2788,19.3872,20.1504,19.6305,19.7456,20.146,19.2389,19.6659,19.0863,19.8186,20.5664,19.792,19.5442,19.3783,19.1748,19.5044,20.1659,18.9381,20.0841,20.2389,20.6858,20.5642,20.9558,20.3584,21.8938,20.8584,21.8075,21.5553,20.3429,20.9049,21.3252,21.2323,20.5619,20.1836,20.0642,20.7655,21.604,21.3429,21.2544,20.8982,20.7102,20.854,21.5796,20.9314,20.7301,19.3606,19.8119,20.9911,20.2942,20.6571,21.5111,20.2522,20.4712,21.0642,21.5619,20.7854,20.9027,20.3872,20.3274,20.7987,21.1881,21.0619,20.5155,20.208,21.3208,21.708,21.0022,20.8606,19.6062,20.9779,21.4226,20.5752,19.4845,20.8164,20.1106,21.5686,20.0376,18.4845,20.2611,19.1504,19.3053,19.9292,20.7168,19.8894,19.635,20.1593,20.4226,20.3009,18.4226,20.1792,20.3097,20.75,20.4513,20.9535,20.5951,20.2058,19.7566,20.1394,19.1372,20.0752
1833.448,11.62019,10.78125,11.3125,10.90625,10.5601,10.92308,11.38702,10.85336,10.4976,11.19952,10.97836,10.9351,11.33414,10.77164,11.02644,11.59135,11.35336,12.14183,11.94952,13.72596,14.4399,16.25481,17.0721,18.387,19.0721,20.1322,19.9038,21.2476,22.524,21.6995,23.4087,23.0385,22.0168,23.0913,22.9327,23.0841,22.6683,22.6611,21.8197,22.262,20.3149,20.9712,19.1514,19.875,19.2981,19.4688,19.9591,19.1034,19.4207,18.8293,19.5337,20.3125,19.5385,19.3125,19.1707,18.9856,19.3389,19.9928,18.8197,19.9399,20.0745,20.5048,20.4688,20.9615,20.2692,21.8918,20.8053,21.6827,21.5529,20.238,20.774,21.1875,21.2644,20.5817,20.0889,19.988,20.6587,21.4087,21.3293,21.238,20.8221,20.7163,20.726,21.5913,20.8317,20.6923,19.4111,19.7861,20.9856,20.2837,20.7404,21.6034,20.1995,20.4255,20.9014,21.5986,20.7716,20.9183,20.2837,20.399,20.7909,21.1106,21,20.4159,20.2692,21.3918,21.726,20.9736,20.8149,19.6875,20.8413,21.4351,20.5745,19.4327,20.9207,20.1298,21.5048,20.1755,18.5553,20.2332,19.1995,19.2115,19.9231,20.6875,19.887,19.625,20.1562,20.3654,20.2572,18.5096,20.2452,20.3221,20.774,20.4135,21.0072,20.5938,20.1827,19.7308,20.1562,19.1635,20.0312
