Radius_[microns],slice_1,slice_2,slice_3,slice_4,slice_5,slice_6,slice_7,slice_8,slice_9,slice_10,slice_11,slice_12,slice_13,slice_14,slice_15,slice_16,slice_17,slice_18,slice_19,slice_20,slice_21,slice_22,slice_23,slice_24,slice_25,slice_26,slice_27,slice_28,slice_29,slice_30,slice_31,slice_32,slice_33,slice_34,slice_35,slice_36,slice_37,slice_38,slice_39,slice_40,slice_41,slice_42,slice_43,slice_44,slice_45,slice_46,slice_47,slice_48,slice_49,slice_50,slice_51,slice_52,slice_53,slice_54,slice_55,slice_56,slice_57,slice_58,slice_59,slice_60,slice_61,slice_62,slice_63,slice_64,slice_65,slice_66,slice_67,slice_68,slice_69,slice_70,slice_71,slice_72,slice_73,slice_74,slice_75,slice_76,slice_77,slice_78,slice_79,slice_80,slice_81,slice_82,slice_83,slice_84,slice_85,slice_86,slice_87,slice_88,slice_89,slice_90,slice_91,slice_92,slice_93,slice_94,slice_95,slice_96,slice_97,slice_98,slice_99,slice_100,slice_101,slice_102,slice_103,slice_104,slice_105,slice_106,slice_107,slice_108,slice_109,slice_110,slice_111,slice_112,slice_113,slice_114,slice_115,slice_116,slice_117,slice_118,slice_119,slice_120,slice_121,slice_122,slice_123,slice_124,slice_125,slice_126,slice_127,slice_128,slice_129,slice_130,slice_131,slice_132,slice_133,slice_134,slice_135,slice_136,slice_137,slice_138,slice_139,slice_140,slice_141
4570.335,4.361842,4.150376,4.254699,4.18985,4.100564,4.192669,4.219925,4.119361,4.06297,4.31203,4.41541,4.25376,4.44267,4.25,4.32143,4.59023,4.453,4.6645,4.4709,4.7688,4.859,5.1523,5.4126,5.8731,6.3947,7.3374,9.0244,11.782,14.3158,14.7773,16.2998,16.6532,16.593,16.1269,16.3111,16.3947,15.9511,16.0423,15.6429,15.8976,15.2669,15.3308,14.3449,14.5188,14.2669,14.343,15.1711,14.563,15.2989,15.7152,17.3703,18.5573,20.6842,22.2397,24.1936,25.0705,26.5113,27.8769,27.7594,31.7293,31.8459,31.9474,32.031,33.3731,31.7321,32.2603,32.8628,34.4389,34.2265,32.187,32.8111,33.2566,32.9417,33.0771,30.8318,30.1805,31.2481,31.4492,30.7086,30.3355,29.2641,28.6917,28.3524,28.9718,27.6964,26.8938,24.9276,25.2105,26.4342,25.3064,25.5244,26.328,24.4962,24.5244,24.9568,25.2453,23.4323,24.062,23.0573,22.8769,23.1654,23.8853,22.7509,22.109,23.0226,22.3985,22.437,21.453,21.2359,19.8412,21.0583,21.0902,19.9568,18.8299,19.9615,18.9887,18.7444,18.6748,17.0695,18.2265,17.3506,17.2857,17.7021,18.3017,17.8806,17.0263,17.3055,18.0338,17.1927,15.7857,17.4991,17.0733,17.1945,17.3515,16.6645,16.7622,16.3195,15.9126,16.1645,15.2744,15.8853
4596.907,4.397482,4.132194,4.273381,4.19964,4.096223,4.210432,4.190648,4.123201,4.089029,4.36421,4.43525,4.28507,4.44155,4.27788,4.34083,4.53777,4.4451,4.6511,4.5036,4.7725,4.8426,5.0971,5.3372,5.7536,6.2707,7.0459,8.5099,11.2878,13.839,14.4946,16.0603,16.4424,16.4568,15.9838,16.1376,16.33,15.8813,15.9335,15.5369,15.8219,15.1727,15.2428,14.3426,14.4946,14.2338,14.2725,15.1241,14.4272,15.0998,15.5719,17.0863,18.2986,20.3606,21.9038,23.848,24.8462,26.2743,27.7284,27.5854,31.5027,31.6268,31.7815,31.8462,33.2284,31.6484,32.161,32.8273,34.3624,34.1799,32.2527,32.7896,33.268,33.0315,33.1052,30.8831,30.2599,31.411,31.5225,30.7914,30.3795,29.3723,28.7392,28.3759,28.9856,27.6897,26.9811,24.9514,25.321,26.5279,25.3561,25.6466,26.4829,24.5315,24.7149,25.1088,25.3912,23.5647,24.1466,23.1358,23.0018,23.3237,23.9955,22.875,22.2122,23.1736,22.5315,22.625,21.5863,21.3804,19.9892,21.1664,21.2014,20.0504,18.9155,20.0881,19.0962,18.839,18.8264,17.1655,18.3453,17.4011,17.3534,17.7698,18.3624,17.8804,17.1718,17.3552,18.0854,17.2824,15.884,17.5728,17.1367,17.2698,17.4514,16.7149,16.8876,16.3408,16.0647,16.2239,15.3525,15.893
4623.479,4.353791,4.145307,4.277076,4.172383,4.091155,4.209386,4.224729,4.128159,4.103791,4.33484,4.41967,4.2852,4.43051,4.26173,4.29422,4.55686,4.4468,4.6652,4.4946,4.7572,4.8457,5.0442,5.2708,5.6363,6.0596,6.8511,8.0578,10.8114,13.4612,14.194,15.9061,16.25,16.2166,15.8439,16.0659,16.1787,15.8032,15.7708,15.4603,15.7175,15.065,15.1363,14.2635,14.4558,14.1101,14.2329,15.0406,14.3484,15.0181,15.4061,16.9431,18.0623,20.1534,21.6543,23.6634,24.5821,26.1273,27.6101,27.4458,31.4486,31.6146,31.7671,31.8628,33.2022,31.6137,32.1363,32.722,34.3186,34.1426,32.1643,32.7392,33.2581,32.9847,33.0514,30.8114,30.2681,31.3601,31.5126,30.7374,30.3078,29.2726,28.806,28.2978,28.9955,27.7455,26.9134,24.944,25.3403,26.5045,25.361,25.6119,26.3827,24.5912,24.6291,25.0704,25.4007,23.5505,24.1661,23.1381,23.019,23.3213,24.0893,22.9116,22.2717,23.1868,22.5659,22.6877,21.6083,21.389,19.9964,21.2599,21.2563,20.139,18.9043,20.0686,19.1453,18.9034,18.8421,17.1931,18.3466,17.4603,17.4224,17.8168,18.4134,17.9413,17.1462,17.4007,18.111,17.324,15.8547,17.5749,17.1245,17.2473,17.4134,16.704,16.8764,16.3574,15.9874,16.231,15.3448,15.9061
4650.05,4.383333,4.155556,4.262037,4.197222,4.084259,4.219444,4.22037,4.131482,4.089815,4.30833,4.39167,4.26852,4.42222,4.27593,4.34444,4.55463,4.4454,4.65,4.4426,4.7546,4.8157,5.0361,5.225,5.6,5.9278,6.6093,7.6824,10.2926,12.9352,13.8278,15.625,16.0731,16.1028,15.7185,15.9231,16.1222,15.7,15.7194,15.3574,15.6491,14.9787,15.0954,14.2333,14.3731,14.0926,14.1843,14.9231,14.2639,14.9037,15.288,16.7481,17.8611,19.8741,21.4157,23.3852,24.4417,25.9065,27.3861,27.3972,31.4083,31.5852,31.6944,31.7935,33.112,31.5157,32.1398,32.8009,34.3259,34.2083,32.1343,32.7611,33.2361,33.0861,33.15,30.9157,30.288,31.3815,31.6093,30.9352,30.4315,29.4306,28.8694,28.3954,29.0963,27.8657,27.0194,25.0769,25.4231,26.5991,25.4676,25.7444,26.4731,24.6361,24.7991,25.2361,25.4667,23.6824,24.2519,23.2509,23.1639,23.4333,24.1546,23.0565,22.3296,23.2963,22.713,22.7611,21.7491,21.4593,20.087,21.3343,21.3176,20.2241,19.0981,20.2065,19.2463,19.0019,18.9704,17.2981,18.4019,17.5685,17.5389,17.8778,18.4861,17.9981,17.2019,17.438,18.1944,17.387,15.9037,17.6519,17.188,17.3056,17.4917,16.8389,16.9093,16.3815,16.0796,16.2991,15.4556,15.962
4676.622,4.33723,4.139389,4.231115,4.186151,4.072842,4.190648,4.219424,4.154676,4.072842,4.36421,4.41187,4.27788,4.39299,4.27788,4.32104,4.55845,4.4541,4.6286,4.4631,4.7374,4.7977,5.0198,5.1915,5.545,5.8984,6.4793,7.2923,9.8049,12.4335,13.5243,15.4002,15.8822,15.9964,15.6133,15.7995,15.9838,15.5854,15.6385,15.2302,15.5036,14.8885,14.9982,14.1295,14.3417,14.0665,14.0989,14.9137,14.1772,14.7968,15.1178,16.4883,17.5108,19.5746,21.0863,23.1331,24.1025,25.7689,27.3103,27.2167,31.2446,31.3426,31.5647,31.6574,32.9892,31.4586,31.9649,32.589,34.1897,34.0818,32.1268,32.7185,33.1808,32.9658,33.0881,30.8975,30.2698,31.3984,31.6646,30.9236,30.4811,29.5297,28.9254,28.446,29.2275,27.8993,27.2032,25.1601,25.4865,26.6933,25.571,25.8606,26.6412,24.7527,24.9119,25.2896,25.5603,23.8031,24.4362,23.4011,23.2041,23.5576,24.3183,23.0998,22.4847,23.4029,22.8174,22.911,21.7869,21.6619,20.1915,21.4362,21.4856,20.3013,19.1304,20.2698,19.3013,19.0585,19.018,17.3237,18.4559,17.6358,17.5558,17.9299,18.5225,18.0414,17.2941,17.5162,18.2392,17.4308,15.9649,17.7104,17.3165,17.3273,17.5441,16.8085,16.9757,16.4883,16.134,16.33,15.4622,15.9613
4703.194,4.388376,4.127306,4.23524,4.200184,4.070111,4.212177,4.215867,4.108856,4.088561,4.31458,4.38653,4.29889,4.42804,4.27306,4.32196,4.54889,4.4474,4.6245,4.4465,4.7343,4.798,4.9594,5.1716,5.4871,5.7703,6.333,7.0341,9.2454,12.012,13.1365,15.0627,15.6541,15.7731,15.4991,15.703,15.9133,15.5323,15.524,15.167,15.4991,14.8755,14.9834,14.119,14.2417,13.9816,14.0572,14.8266,14.095,14.6716,14.976,16.3238,17.3616,19.3256,20.8524,22.8939,24.0544,25.5784,27.1946,27.1734,31.2389,31.3948,31.559,31.703,33.0904,31.5295,32.1218,32.7094,34.2897,34.2537,32.2869,32.822,33.3921,33.1393,33.3533,31.0738,30.5138,31.5913,31.8755,31.0646,30.6661,29.7113,29.083,28.6568,29.3478,28.059,27.2592,25.2814,25.5738,26.7583,25.6236,25.9465,26.6199,24.8275,24.929,25.3496,25.643,23.8496,24.3662,23.4197,23.3035,23.6107,24.3939,23.1679,22.5203,23.4852,22.9004,22.9576,21.9068,21.6587,20.2122,21.5498,21.4834,20.3838,19.2094,20.3616,19.3137,19.1181,19.1467,17.405,18.5277,17.6227,17.6144,18.036,18.5913,18.0969,17.3423,17.5526,18.2832,17.5018,15.9834,17.7352,17.2841,17.441,17.5295,16.905,16.9834,16.4991,16.1679,16.3386,15.4585,16.0138
4729.766,4.390625,4.130208,4.259549,4.164062,4.092882,4.212674,4.189236,4.161458,4.075521,4.33073,4.38108,4.3099,4.39583,4.25174,4.33507,4.53472,4.4358,4.5877,4.4158,4.697,4.7839,4.9332,5.1207,5.4288,5.7031,6.1979,6.6988,8.6997,11.4731,12.6545,14.7587,15.4714,15.5955,15.3455,15.5964,15.8255,15.395,15.5217,15.1328,15.3351,14.7812,14.9149,14.0113,14.2335,13.9427,14.0451,14.7595,14.0286,14.5677,14.8611,16.1615,17.105,19.0538,20.5113,22.6102,23.7674,25.3455,26.9983,27.0148,31.0417,31.2552,31.5191,31.6345,32.9444,31.4497,31.9601,32.6493,34.2899,34.1684,32.204,32.8516,33.2969,33.145,33.3108,31.1345,30.5069,31.6927,31.8906,31.1693,30.6832,29.7283,29.2188,28.6953,29.4002,28.0964,27.375,25.3793,25.6797,26.8837,25.6771,26.0148,26.7613,24.9236,25.0252,25.4427,25.7075,23.9601,24.5503,23.48,23.3316,23.7153,24.4939,23.2639,22.6545,23.5946,22.9618,23.1163,22.0069,21.8134,20.3116,21.6207,21.7057,20.5347,19.2665,20.4644,19.4731,19.2283,19.1545,17.5095,18.6276,17.7526,17.7205,18.1302,18.7483,18.1927,17.3707,17.6432,18.3845,17.5373,16.0373,17.7969,17.3064,17.467,17.6458,16.8958,17.0312,16.5234,16.1597,16.3889,15.5425,16.0694
4756.337,4.361796,4.148767,4.247359,4.200704,4.086267,4.242958,4.201584,4.105634,4.037852,4.32658,4.41461,4.27377,4.41197,4.26232,4.30194,4.53169,4.4234,4.6118,4.4375,4.706,4.7526,4.9278,5.0854,5.382,5.6532,6.0827,6.4102,8.1919,10.89,12.2526,14.3151,15.1725,15.4234,15.1805,15.5018,15.7377,15.3107,15.4076,15.0229,15.3046,14.7121,14.8504,13.9877,14.1655,13.8627,14.0299,14.7641,14.0194,14.4533,14.7368,15.9982,16.9428,18.8257,20.3785,22.4489,23.6241,25.2597,26.9771,26.9877,31.103,31.2852,31.4974,31.6373,33.0572,31.4798,32.0396,32.713,34.3266,34.1629,32.1972,32.7438,33.3592,33.1831,33.2852,31.11,30.5167,31.6611,31.8732,31.1039,30.6866,29.6857,29.0951,28.6241,29.3239,28.0871,27.191,25.1981,25.603,26.75,25.6452,25.8548,26.6426,24.8011,24.9313,25.3486,25.6435,23.86,24.5088,23.4313,23.3301,23.6197,24.3944,23.2306,22.6241,23.5634,22.9683,23.1268,22.0053,21.816,20.4032,21.6109,21.6945,20.5106,19.3548,20.5326,19.529,19.2447,19.2254,17.5246,18.6593,17.8002,17.7412,18.0669,18.6954,18.2192,17.3803,17.5722,18.3706,17.5863,16.0546,17.8046,17.3539,17.4815,17.691,16.9058,17.0528,16.5467,16.2033,16.4181,15.5616,16.0977
4782.909,4.390794,4.145307,4.243682,4.204874,4.083033,4.187726,4.202166,4.135379,4.064079,4.34116,4.40614,4.26805,4.41877,4.30235,4.30596,4.52708,4.4106,4.6074,4.4025,4.6977,4.7644,4.9025,5.0668,5.3384,5.5713,5.9892,6.2121,7.7906,10.3366,11.8764,13.9874,14.8078,15.1092,14.9161,15.2681,15.5469,15.2166,15.2726,14.9567,15.2319,14.6408,14.8303,13.9422,14.1634,13.8791,13.9774,14.6895,13.9152,14.4206,14.6543,15.9125,16.7816,18.6092,20.1462,22.1543,23.4422,25.0966,26.8466,26.9702,31.0298,31.3294,31.5713,31.7834,33.0695,31.4847,32.1128,32.7735,34.324,34.1561,32.2004,32.7915,33.3213,33.1516,33.296,31.0623,30.4819,31.5957,31.8123,31.13,30.6065,29.5099,29.0334,28.528,29.2726,27.9097,27.1643,25.1507,25.4856,26.6634,25.5009,25.7635,26.6083,24.7103,24.87,25.2608,25.5614,23.7509,24.4242,23.3899,23.2473,23.6453,24.3899,23.2356,22.5569,23.565,23.0018,23.0731,22.0505,21.8466,20.4567,21.6552,21.7166,20.5487,19.3168,20.5532,19.4919,19.2762,19.1724,17.5352,18.7031,17.7608,17.7148,18.1083,18.713,18.1922,17.3962,17.676,18.3863,17.5614,16.0208,17.8231,17.3267,17.444,17.6119,16.8935,17.009,16.5442,16.194,16.3412,15.5153,16.1363
4809.481,4.375874,4.158217,4.240385,4.196678,4.063811,4.201049,4.213287,4.117133,4.090909,4.35227,4.39598,4.27098,4.4257,4.27185,4.31818,4.51661,4.396,4.6617,4.4065,4.6888,4.6941,4.8549,5.0306,5.3024,5.5446,5.8899,6.0778,7.3462,9.7579,11.3881,13.5988,14.4904,14.8077,14.7107,15.0577,15.3846,15.0524,15.1976,14.8357,15.1652,14.5114,14.6932,13.8584,14.1198,13.8427,13.8925,14.6722,13.8829,14.3575,14.5219,15.6923,16.4904,18.2736,19.8112,21.8698,23.1171,24.8024,26.632,26.743,30.8663,31.1923,31.3453,31.5358,32.8925,31.41,31.9519,32.5402,34.1294,34.0498,31.9965,32.6469,33.1145,32.9589,33.1302,30.9467,30.3094,31.4563,31.7159,30.9257,30.5315,29.4502,28.9449,28.4685,29.1731,27.889,27.1031,25.1058,25.4283,26.6381,25.4642,25.7517,26.4983,24.6661,24.8698,25.229,25.5638,23.8287,24.4379,23.4336,23.3182,23.6713,24.424,23.2981,22.5935,23.59,22.9773,23.0953,22.0568,21.8514,20.4913,21.7212,21.7684,20.6233,19.3829,20.5717,19.5542,19.3444,19.3191,17.5795,18.7439,17.8365,17.8663,18.139,18.7788,18.2806,17.4467,17.6381,18.4336,17.6259,16.0962,17.8322,17.3977,17.472,17.6958,16.9388,17.0935,16.5621,16.2448,16.4108,15.5245,16.09
4836.053,4.389555,4.173801,4.252569,4.157534,4.088185,4.185788,4.179794,4.126712,4.071062,4.33476,4.40839,4.2774,4.375,4.25599,4.32192,4.50428,4.4033,4.6216,4.3981,4.6678,4.7329,4.839,4.9837,5.2697,5.4692,5.8279,5.958,7.0402,9.2106,10.8801,13.3193,14.1455,14.5488,14.4521,14.8493,15.1567,14.8425,14.9923,14.7132,14.97,14.5154,14.6224,13.8442,14.0257,13.7877,13.8545,14.6241,13.8099,14.2611,14.4033,15.607,16.345,18.1096,19.5822,21.6729,22.9341,24.7397,26.53,26.7115,30.8262,31.1353,31.3793,31.5565,32.8981,31.3271,31.8964,32.5231,34.107,33.9461,31.9572,32.5308,33.1019,32.8724,33.036,30.8724,30.2363,31.3485,31.5848,30.8502,30.4735,29.4084,28.8365,28.5034,29.1618,27.7997,27.0736,25.0428,25.3305,26.6062,25.464,25.6849,26.4854,24.6284,24.7705,25.1824,25.5711,23.8296,24.381,23.4486,23.2663,23.6567,24.4358,23.2877,22.643,23.6336,23.0582,23.1747,22.0993,21.893,20.4812,21.7654,21.7714,20.6233,19.4204,20.6173,19.6301,19.3664,19.3716,17.5848,18.7226,17.8759,17.7868,18.1807,18.8193,18.2954,17.3947,17.6952,18.4957,17.6396,16.0565,17.8202,17.4075,17.4863,17.6952,16.9709,17.0599,16.5351,16.2098,16.4041,15.5505,16.1182
4862.624,4.386055,4.159864,4.247449,4.197279,4.112245,4.219388,4.17517,4.151361,4.072279,4.32143,4.40731,4.30442,4.40731,4.27296,4.30697,4.50935,4.415,4.574,4.4277,4.6412,4.7007,4.8622,4.994,5.2262,5.415,5.7568,5.7968,6.75,8.6658,10.2398,12.8325,13.9158,14.3274,14.1973,14.6429,14.9932,14.6811,14.8112,14.5043,14.8469,14.3342,14.5391,13.733,14.0068,13.7781,13.8469,14.5901,13.7993,14.1565,14.3563,15.4481,16.1327,17.8002,19.2934,21.3189,22.6811,24.466,26.2645,26.5723,30.6556,30.9898,31.2551,31.3997,32.7551,31.2321,31.7934,32.3622,33.949,33.7517,31.8214,32.4073,32.9303,32.6888,32.818,30.7083,30.1378,31.2168,31.4787,30.7602,30.3571,29.4413,28.8146,28.3393,29.1105,27.7696,27.0204,25.0281,25.3656,26.5808,25.4005,25.6939,26.466,24.6259,24.7543,25.1811,25.5281,23.773,24.4167,23.3929,23.3282,23.6497,24.4048,23.2645,22.5918,23.5697,22.9668,23.1888,22.0774,21.9396,20.5009,21.7534,21.7747,20.6403,19.4158,20.6293,19.608,19.3861,19.3036,17.568,18.7976,17.8699,17.7976,18.2015,18.8078,18.2925,17.4864,17.7083,18.4379,17.5638,16.0697,17.8486,17.3827,17.557,17.7109,16.9481,17.0315,16.5927,16.2143,16.426,15.5867,16.0808
4889.196,4.371864,4.16129,4.223118,4.207885,4.09767,4.206989,4.21595,4.135304,4.056452,4.3181,4.40054,4.26613,4.37186,4.25538,4.28943,4.54301,4.3978,4.569,4.4041,4.6846,4.724,4.8557,4.9265,5.1667,5.3772,5.7025,5.733,6.4435,8.2509,9.7258,12.2975,13.5905,14.0367,13.9928,14.4238,14.7823,14.5116,14.7151,14.362,14.6855,14.1962,14.4149,13.6667,13.8817,13.6443,13.7939,14.483,13.7052,14.1066,14.1353,15.2527,15.9597,17.5609,18.9857,21.0923,22.397,24.3118,26.164,26.4005,30.5367,30.8378,31.0851,31.3557,32.595,31.1837,31.629,32.2903,33.8056,33.6998,31.7168,32.353,32.8772,32.7088,32.8208,30.6855,30.1039,31.3002,31.5206,30.8091,30.4265,29.4292,28.8692,28.4274,29.0833,27.8405,27.0636,25.043,25.3297,26.5932,25.4624,25.6595,26.4857,24.6586,24.8289,25.276,25.509,23.7688,24.3916,23.4731,23.2581,23.6246,24.4355,23.3719,22.6183,23.6855,23.0591,23.1783,22.1452,22.0045,20.5591,21.7688,21.819,20.6864,19.448,20.6998,19.6371,19.3996,19.3629,17.6532,18.8181,17.8952,17.8835,18.2464,18.7993,18.3754,17.5242,17.7124,18.509,17.6443,16.1765,17.9005,17.4274,17.5296,17.6792,16.9516,17.1479,16.6075,16.2769,16.3889,15.5672,16.0869
4915.768,4.391267,4.154966,4.251712,4.175514,4.082192,4.203767,4.197774,4.124144,4.059931,4.35788,4.3887,4.27312,4.38613,4.23887,4.28168,4.48887,4.3878,4.5608,4.4161,4.6592,4.6935,4.8485,4.9529,5.1712,5.2979,5.6113,5.655,6.2851,7.7534,9.208,11.6858,13.2406,13.8322,13.8099,14.2637,14.6241,14.3913,14.5642,14.2457,14.5394,14.0942,14.3022,13.5325,13.7834,13.5916,13.726,14.4495,13.6584,14.0026,14.0711,15.113,15.7568,17.3322,18.6652,20.8408,22.1224,23.9991,25.9127,26.2106,30.411,30.792,31.0651,31.232,32.6661,31.0942,31.6353,32.292,33.8784,33.744,31.7397,32.3904,32.9332,32.7423,32.8699,30.7243,30.1832,31.3373,31.5908,30.8476,30.4495,29.4307,28.905,28.4092,29.1455,27.8485,27.0608,25.1002,25.464,26.5942,25.4777,25.7269,26.518,24.7166,24.8091,25.25,25.5385,23.7765,24.4264,23.3656,23.3082,23.6421,24.4384,23.3433,22.6661,23.6541,23.125,23.2825,22.1498,22.0308,20.5762,21.8759,21.8776,20.7842,19.6096,20.7526,19.6943,19.4512,19.4803,17.6841,18.8493,17.9932,17.9409,18.3271,18.8853,18.3998,17.5565,17.7372,18.5514,17.7115,16.1515,17.9384,17.4726,17.5274,17.7098,16.9837,17.1259,16.6079,16.28,16.381,15.5993,16.1087
4942.339,4.394166,4.113333,4.224167,4.1925,4.0925,4.198333,4.2075,4.1425,4.063334,4.33417,4.38333,4.275,4.39417,4.27,4.28583,4.5225,4.3917,4.5883,4.3642,4.6408,4.7,4.8225,4.9225,5.135,5.2808,5.5708,5.5725,6.13,7.4025,8.7025,11.0542,12.7117,13.5575,13.6492,14.135,14.5367,14.3358,14.4942,14.2075,14.4975,13.9967,14.2225,13.4242,13.705,13.5233,13.5942,14.4175,13.545,13.9375,13.95,14.9025,15.52,17.0433,18.3592,20.4225,21.8017,23.7433,25.6383,26.0508,30.1933,30.6033,30.9475,31.1625,32.5092,31.0833,31.63,32.3333,33.9333,33.8567,31.8692,32.5125,33.0325,32.8417,33.05,30.9417,30.3217,31.4658,31.74,31.0333,30.6717,29.6083,29.0842,28.6017,29.3092,28.1017,27.2142,25.1342,25.475,26.6908,25.545,25.8,26.595,24.7192,24.9125,25.3083,25.6133,23.8267,24.4608,23.4833,23.3383,23.7542,24.5308,23.4225,22.7992,23.7292,23.2067,23.33,22.2067,22.1325,20.6525,21.9183,22.0267,20.8008,19.6933,20.8192,19.8392,19.56,19.5225,17.8042,18.9542,18.0458,18.0033,18.4075,18.9633,18.48,17.6067,17.8808,18.62,17.7733,16.2683,17.9908,17.56,17.6233,17.85,17.0692,17.195,16.69,16.3117,16.4892,15.62,16.1408
4968.911,4.366894,4.168942,4.255119,4.197099,4.112628,4.193686,4.174915,4.127133,4.042662,4.30631,4.37628,4.26962,4.37884,4.25512,4.28584,4.48635,4.3805,4.587,4.3635,4.6246,4.6911,4.8439,4.8951,5.1101,5.2491,5.5205,5.5375,5.9872,7.0102,8.2619,10.5734,12.1408,13.0606,13.2739,13.8677,14.3695,14.1852,14.3763,14.1715,14.4462,13.8874,14.0921,13.3439,13.6229,13.366,13.5154,14.3055,13.5026,13.8439,13.8532,14.7824,15.32,16.7031,18.0666,20.093,21.5247,23.4411,25.3891,25.8626,30.0265,30.541,30.8447,31.1613,32.541,31.0495,31.5708,32.3225,33.9565,33.8464,31.8959,32.4966,33.0922,32.8959,33.1041,30.9044,30.3558,31.5077,31.7867,31.0734,30.6101,29.628,29.0222,28.6433,29.285,28.0572,27.2201,25.1937,25.558,26.744,25.5512,25.7867,26.5427,24.6911,24.7978,25.2381,25.5538,23.8558,24.4505,23.4334,23.3473,23.6826,24.4718,23.372,22.7696,23.7159,23.1382,23.2927,22.2261,22.0708,20.6408,21.9573,22.0162,20.8788,19.6331,20.8848,19.8473,19.6015,19.5913,17.7782,18.9497,18.0768,18.0009,18.3959,19.0068,18.4633,17.6468,17.8891,18.6451,17.7551,16.1997,17.9889,17.5546,17.628,17.7884,17.0222,17.1783,16.6493,16.3362,16.4352,15.5828,16.1638
4995.483,4.374156,4.138514,4.266047,4.181588,4.065034,4.196791,4.171453,4.133446,4.097973,4.32686,4.3826,4.27449,4.40287,4.27196,4.29645,4.47973,4.4139,4.5912,4.3902,4.6073,4.69,4.8378,4.8843,5.1284,5.2204,5.4578,5.4493,5.8657,6.6706,7.7373,10.0541,11.5566,12.6985,13.0076,13.6562,14.1242,14.0186,14.2196,14.016,14.3868,13.7956,14.0287,13.2787,13.5051,13.3302,13.4831,14.1799,13.4189,13.7078,13.7272,14.6022,15.1554,16.5135,17.7171,19.7728,21.152,23.1571,25.1242,25.6149,29.8877,30.3539,30.7863,31.0312,32.4856,31.0296,31.6242,32.3066,33.9003,33.7812,31.8438,32.5186,33.0659,32.8691,33.0676,30.8818,30.3302,31.5557,31.6748,31.0743,30.6174,29.6723,29.0144,28.6351,29.2889,28.027,27.1292,25.1807,25.4856,26.6225,25.4975,25.7568,26.5118,24.6723,24.8007,25.2635,25.5465,23.7821,24.3733,23.3514,23.3497,23.6056,24.4806,23.3387,22.7061,23.6841,23.0921,23.277,22.2306,22.1242,20.6334,21.9603,21.9713,20.8547,19.7069,20.8708,19.8666,19.6182,19.5777,17.8024,18.989,18.0946,18.0262,18.4172,19.0228,18.516,17.7137,17.8032,18.6731,17.8336,16.2576,18.0051,17.5211,17.6343,17.8007,17.027,17.1816,16.7052,16.3167,16.527,15.6512,16.1993
5022.055,4.35274,4.132706,4.226027,4.214897,4.089041,4.182363,4.203767,4.126712,4.059931,4.31764,4.38527,4.27226,4.41096,4.25342,4.30308,4.53253,4.4041,4.5591,4.3639,4.6344,4.6627,4.7834,4.8981,5.0651,5.2012,5.4212,5.387,5.7945,6.4495,7.3373,9.5402,11.1224,12.2029,12.6747,13.3622,13.9067,13.833,14.0822,13.9067,14.2389,13.7868,13.9932,13.1935,13.464,13.2731,13.4461,14.155,13.3827,13.6318,13.5916,14.5479,15.0137,16.351,17.5017,19.5188,20.9298,22.9101,24.9872,25.5197,29.7158,30.28,30.6729,30.9837,32.399,30.9735,31.5497,32.2132,33.7962,33.7774,31.7834,32.4375,32.9692,32.8159,32.9615,30.893,30.2842,31.4692,31.7346,31.0625,30.6558,29.6241,29.0385,28.6481,29.2731,27.9846,27.1738,25.1216,25.4872,26.6541,25.4923,25.7286,26.524,24.6807,24.8108,25.1747,25.5308,23.738,24.3313,23.3973,23.2877,23.6036,24.4563,23.3176,22.6318,23.6541,23.0813,23.3057,22.2072,22.0702,20.6687,21.964,21.9632,20.8562,19.6541,20.8981,19.851,19.6267,19.5539,17.8399,18.9949,18.0762,18.0437,18.4118,19.006,18.4486,17.6755,17.8827,18.6284,17.7937,16.2303,17.9914,17.5557,17.6062,17.7526,17.0942,17.1995,16.6601,16.3134,16.4675,15.6104,16.1678
5048.626,4.395973,4.125,4.229866,4.186242,4.074665,4.182886,4.206376,4.124161,4.050335,4.29027,4.35906,4.26846,4.38591,4.28104,4.27601,4.47987,4.3633,4.599,4.3532,4.6292,4.6669,4.7785,4.8331,5.0579,5.1871,5.3733,5.3591,5.7106,6.297,6.9857,8.9044,10.5562,11.7181,12.2953,13.13,13.7039,13.5931,13.9773,13.854,14.13,13.7307,13.9513,13.1812,13.4144,13.2978,13.3599,14.1074,13.2936,13.6174,13.5965,14.4354,14.8196,16.0327,17.2047,19.1225,20.5117,22.5084,24.5856,25.2064,29.4446,30.0034,30.4883,30.906,32.318,30.8607,31.4757,32.1636,33.7425,33.7425,31.7055,32.38,32.9748,32.8087,32.9379,30.8725,30.2894,31.5419,31.75,31.1258,30.6535,29.604,29.1141,28.6544,29.354,28.0235,27.2542,25.1946,25.5126,26.771,25.5084,25.7995,26.5638,24.6913,24.8146,25.2441,25.5109,23.7693,24.4102,23.4287,23.2735,23.6242,24.4673,23.3398,22.6334,23.698,23.1502,23.2852,22.2282,22.0638,20.693,21.9933,21.9698,20.8909,19.7424,20.9044,19.8423,19.672,19.6359,17.8683,19.021,18.1418,18.1057,18.4497,19.0554,18.5235,17.7081,17.8817,18.6552,17.8666,16.2693,18.0193,17.5713,17.6946,17.8171,17.104,17.2064,16.6678,16.302,16.4748,15.604,16.1451
